GATS2m,ETA_Epsilon_5,MLFER_BH,CIC2,GATS5p,AATSC4s,MATS5p,VE1_Dzs,MATS2p,AATSC1m,bpol,AATSC2p,MIC1,MATS3e,CIC0,ATSC6m,ATSC2m,MDEC-13,GATS1i,ETA_EtaP_F,SM1_Dzs,ATSC4s,SpMax4_Bhv,AMR,AVP-3,nBr,GATS4c,SM1_DzZ,SpAbs_DzZ,AVP-0,ATS1s,ETA_EtaP_L,AATSC4p,SpMax4_Bhm,CIC3,minHBint4,MATS2e,SpMin5_Bhs,SpMin6_Bhs,hmin,MLFER_E,GATS3s,MATS4c,VR1_Dzv,MATS4i,MATS6i,nHeteroRing,AATSC4m,SpMin3_Bhe,ATSC4m,AATSC0m,VR1_Dzs,ETA_Eta_F_L,ATSC6i,SpMax1_Bhm,MATS6c,MATS2v,MATS2c,AATSC2v,ATSC0e,SpMax8_Bhs,GATS3e,nBondsD,ATS0p,MATS4m,ETA_Eta_F,MATS4s,GATS5v,ATSC7s,GATS2i,ATSC1m,MATS2i,GATS1v,ATSC7e,MATS2m,SwHBa,AATS2m,SpMin7_Bhe,AATSC3m,minaasC,maxssCH2,GATS3m,MATS2s,VE3_Dze,ALogP,SpMin6_Bhe,ATSC3s,MATS5c,ETA_dPsi_A,ATSC6v,ATSC0p,GATS1e,MATS3c,ATSC4v,GATS4s,VE3_Dzm,ATSC5c,MATS4e,BCUTw-1l,GATS5i,AATSC5v,ATSC4i,SpMin8_Bhs,MATS1e,ATSC7v
1.29468792,0.63333,0.559,0.827299039,0.0,-0.134122288,0.397258335,0.07605991,-0.310134381,-5.819845231,9.178863,-0.05475463,15.13669346,0.007551857,2.56032404,0.0,-156.0594893,0.0,1.757581644,0.13015,0.527777778,-2.01183432,1.32060991,17.7446,0.288675135,0,1.27170986,0.142857143,9.816840262,0.747890958,31.25,0.40405,0.011766683,1.231349361,0.827299039,0.0,-0.120025695,0.6,0.6,0.23125,0.229,0.735986547,-0.110870219,9.975008857,0.144444442,0.0,0,-1.867888502,0.240627135,-28.01832753,28.41124438,6.971919646,0.29801,0.0,3.310526595,0.0,-0.301851665,-0.029816332,-12.604649,0.346467692,0.6,0.78760879,0,13.57821614,-0.065744692,0.5206,-0.20328849,0.0,0.0,1.437199153,-69.83814278,-0.262608317,1.659418329,0.0,-0.261565603,0.0,22.85784105,0.943918427,-0.246146734,0.0,1.097222222,0.805067275,-0.117232543,-1.4554635,-0.975,0.943918427,0.973372781,0.236514549,0.12054,0.0,2.295166957,1.575217581,0.055095355,14.49910189,1.352466368,-1.449025826,0.016325241,-0.181456339,11.89,0.0,17.92284198,2.405628518,0.6,-0.245579489,0.0
0.88646729,0.80952,0.437,1.2770875,1.285388827,0.243998153,-0.436178154,0.12474119,-0.059587712,-2.523282595,14.076484,-0.012743264,18.83230798,-0.216437634,3.08049079,327.2139763,93.72540758,3.464101615,1.583316226,0.26717,0.595833333,10.24792244,2.288511769,29.5874,0.173926442,0,0.535739388,0.25,25.96314285,0.741815049,47.16666667,0.3405,0.032385655,2.229348518,1.2770875,0.0,0.07233576,0.046094333,0.431259103,0.265625,0.164,1.543796345,0.232030022,42.43781807,0.123506312,0.459648797,0,9.361217307,0.76031856,393.1711269,31.88071602,21.30881147,0.74238,9.785772976,3.558319352,0.109066271,0.006700021,0.061545334,0.323257135,1.062550737,0.571428571,1.517126323,1,22.71195886,0.293632593,1.87016,0.136340184,1.497089647,0.0,1.196478905,-45.41908671,-0.07837564,1.492302918,0.0,0.089087204,0.287037037,39.68250397,0.943918427,-12.99636924,0.0,0.722222222,1.448849684,0.093092764,-1.882160577,0.3538,0.337358679,-16.56740536,-0.370954229,0.12606,490.2776246,4.063287563,0.521883785,-0.226098805,472.4295577,0.567178114,-1.881893637,-0.051443097,0.103387356,11.89,1.251156866,-31.13047776,6.135287904,0.571428571,-0.002431532,0.0
0.87054445,0.80303,0.459,1.131362665,0.917970694,0.392110823,-0.055079619,0.20049855,-0.171410616,-1.452493605,9.703656,-0.040608674,23.01647807,-0.176291782,2.777777778,-61.72043462,-70.17578843,0.0,0.956600724,0.69652,1.329563492,12.15543553,2.596376364,11.7685,0.099847878,0,0.64553701,0.5,39.51736849,0.544932001,68.33333333,0.19073,-0.038685237,2.619181914,0.708604861,0.0,0.298430766,0.02879158,0.087949646,0.296875,0.776,1.078504806,0.092161461,43.95419794,-0.203791536,0.107157504,0,7.451869672,0.798620231,231.0079598,35.79744499,39.61019866,2.8804,1.886772514,3.792871356,-0.035338211,-0.198134681,0.277287942,-9.964516882,1.819708444,1.086621717,1.026478723,1,27.15451124,0.208167641,6.96519,0.142670264,0.873869809,-6.981052812,1.159539375,-26.14488489,-0.146616065,0.901532408,-0.25091279,-0.070012767,9.185770975,75.76055186,0.396843083,-11.04997811,0.842592593,0.111944444,1.211199202,0.245647262,-1.831341542,-0.205,0.354311692,-19.85656722,0.002271643,0.16742,44.0437643,4.264357398,0.763665193,-0.183446659,6.162875502,0.514071206,-1.832112006,0.000862,0.102692633,11.85,0.958887434,0.54386222,-8.556604072,0.428287973,-0.093032242,39.52109666
1.073404232,0.63333,0.577,1.500751923,0.0,0.168310322,0.0,6.66e-16,-0.19291598,-5.819845231,9.178863,-0.034059568,13.29053962,-0.40789092,2.56032404,0.0,-13.03149234,2.0,1.757581644,0.13559,0.444444444,3.534516765,1.112929311,19.4174,0.0,0,0.20728145,0.142857143,8.790433003,0.788675135,32.0,0.36485,0.070136477,1.015130532,1.785401132,0.0,0.045619379,0.5625,0.5625,0.255555556,0.214,1.793103448,0.169995727,12.43237339,0.196928482,0.0,0,12.52506547,0.484667339,263.0263748,28.41124438,3000000.0,0.27265,0.0,3.34636017,0.0,-0.130350791,0.141130251,-5.443156886,0.346467692,0.5625,1.740121845,0,13.57821614,0.440848887,0.54235,0.245210728,0.0,0.0,1.523809518,-69.83814278,-0.356436213,1.659418329,0.0,-0.021841608,0.0,29.66869805,0.943918427,-15.20124284,0.0,0.0,1.505704022,0.228014961,-14.69472023,-0.6977,0.943918427,-7.447731755,0.0,0.12054,0.0,2.295166957,1.575217581,-0.229182646,376.3796816,0.0,-14.69472023,0.0,0.251348999,11.89,0.0,0.0,4.59160266,0.5625,-0.245579489,0.0
1.26424345,0.82222,0.685,1.4,0.0,-0.623333333,0.338595169,6.11e-16,-0.473530626,-8.35048516,6.559242,-0.07249829,14.0013641,0.152079326,1.9509775,0.0,-216.9531898,0.0,1.877565648,0.2854,1.5,-3.74,1.112369005,14.5536,0.1,0,1.462928772,0.5,8.547405025,0.577160188,38.25,0.31082,0.041578021,1.110816863,1.4,0.0,-0.289673021,0.666666667,0.666666667,0.561111111,0.356,0.78515625,-0.460474974,10.6186401,0.248231217,0.0,0,1.04911784,0.238473331,6.29470704,42.13169656,5.90196182,0.67094,0.0,3.253607726,0.0,-0.453189674,-0.15979644,-17.40561404,1.7116576,0.398484264,0.799016345,0,9.531885429,0.024900916,1.1416,-0.162326389,0.0,0.0,1.607114723,-75.15436644,-0.463527664,1.479293164,0.0,-0.367814678,0.0,37.39361443,1.686171389,3.208456333,0.0,0.0,0.812489718,-0.287574405,0.0,-0.8974,0.943918427,9.05,1.048032496,0.32968,0.0,1.531015861,1.168306091,0.243628358,51.64405756,0.9765625,-14.25527531,0.04402956,-0.157429617,11.99668798,0.0,23.3080269,1.308330018,2.553780078,-0.29185993,0.0
1.225386496,0.77333,0.385,0.729573959,0.0,-0.4375,0.372352472,0.099774923,-0.307354617,-5.908546273,8.745656,-0.056691351,16.29155673,-0.022319066,2.396240625,0.0,-162.036018,0.0,1.778171464,0.15114,0.666666667,-5.25,1.165693778,16.0871,0.223606798,0,1.420866705,0.25,9.436347219,0.715356789,32.25,0.39399,0.037912649,1.165187119,0.729573959,0.0,-0.10374741,0.6,0.6,0.2625,0.205,0.806160382,-0.096334879,10.67732694,0.223037323,0.0,0,-2.658666667,0.083361015,-31.904,32.994009,7.014155172,0.33826,0.0,3.295074073,0.0,-0.312734067,-0.077314976,-13.40843409,1.005444,0.6,0.839404757,0,12.56680724,-0.080580286,0.60455,-0.234200743,0.0,0.0,1.414712711,-64.994009,-0.29758679,1.646057103,0.0,-0.258477576,0.0,26.04385758,0.943918427,0.617617762,0.0,0.875,0.788344417,-0.111328507,-1.22289708,-0.6854,0.943918427,0.479166667,0.26768692,0.20027,0.0,2.213391858,1.053425153,0.0666766,52.96816353,1.553903346,-1.221641472,0.014523782,-0.229383238,11.89,0.0,20.36091652,2.748673595,0.6,-0.125909096,0.0
1.314053143,1.14381,0.097,0.285714286,0.0,0.0,0.0,0.335451054,-0.347069135,-0.301120003,4.522414,-0.113400064,36.99947121,-0.487984727,0.857142857,0.0,-389.7882378,0.0,1.694236985,0.43829,1.365457987,0.0,0.714799104,15.1191,0.081831709,0,0.0,1.147058824,9.197485729,0.549849698,30.85185185,0.25074,0.0,1.332028973,1.087815692,0.0,-0.011063775,2.771719972,4.421052632,0.171339163,0.218,2.224910079,0.0,15.80268112,0.0,0.0,0,0.0,0.943918427,0.0,115.8114267,13.40016504,1.01632,0.0,3.770232227,0.0,-0.313499048,-0.106985253,-13.23309462,1.512919714,0.0,1.512128488,1,12.50583381,0.0,2.19143,0.0,0.0,0.0,1.165495408,-1.80672002,-0.388709151,0.884415305,0.0,-0.373968316,-0.922668038,129.1981521,3.48788575,-2.290839265,0.0,0.274691358,1.021120018,0.360261876,-0.966763662,-0.3751,2.522756143,-44.32130648,0.0,0.29797,0.0,2.287153674,0.736258831,0.065840827,0.0,0.0,-1.573913084,0.0,0.0,11.99870711,0.0,0.0,0.0,0.0,-0.078752944,0.0
0.87718415,0.87821,0.943,2.758168182,0.209572572,-0.056778751,0.042225508,6.03e-17,0.19689349,18.42527175,44.00814,0.156977504,19.47667158,-0.046842198,3.58904733,-943.437576,714.559072,0.0,2.248279475,0.31909,-3.012027491,-3.066052563,3.095608481,46.4384,0.240835697,0,2.910226306,1.571428571,50.38330936,0.766263099,73.19135802,0.37997,-0.3503571,3.112825407,2.758168182,0.0,0.580392151,1.020377144,0.508034468,-0.017376543,-0.112,1.578442528,-0.106920667,4000048.645,-0.296718079,-0.276509817,0,-32.63210889,1.303011727,-1762.13388,50.66340909,4001062.486,1.30309,-42.11180073,4.085251438,0.043474173,0.137750966,0.530970652,8.960708565,4.14174497,2.371773633,1.709764375,0,64.3571741,-0.644096192,4.14816,-0.080080125,0.8703123,6.523428259,0.840943515,589.608696,0.186625098,1.621162768,1.660823008,0.243173214,0.0,69.6757659,0.304261446,4.888925333,0.0,0.591735254,1.560932263,0.553826297,-48.70664704,2.3132,0.304261446,-3.461402696,-0.17119646,0.13765,-1885.424545,26.30994881,1.5651857,-0.101594844,-1473.18266,2.316018572,-48.83252289,-0.24084826,-0.324393833,11.89,0.522182105,-13.19931663,-27.1136832,0.508034468,-0.549068807,465.7403046
1.236500563,0.62,0.559,0.87548875,0.0,0.2025,0.0,0.146199209,-0.393542469,-7.806833583,6.992449,-0.063177018,13.59627989,-0.138947158,2.165148445,0.0,-117.8065098,0.0,1.911769985,0.15158,0.520833333,1.215,0.270913902,14.2126,0.0,0,0.274032971,0.142857143,5.044291012,0.761485683,26.0,0.36478,0.059517506,0.083923071,1.20768156,0.0,-0.121366497,0.571428571,0.571428571,0.255555556,0.229,1.05775076,0.196958311,6.363512446,0.134411524,0.0,0,12.25350025,0.052514083,73.5210015,28.85710165,3.947156998,0.31988,0.0,3.188334332,0.0,-0.358748776,-0.000896,-14.00793212,0.327026,0.101158106,1.040875037,0,9.900090334,0.424626853,0.45473,0.246200608,0.0,0.0,1.462156344,-70.26150225,-0.386534898,1.730467368,0.0,-0.272160642,0.0,19.087075,0.943918427,-1.982566517,0.0,0.75,0.778720639,-0.039513678,-1.177604249,-0.3972,0.943918427,-1.9125,0.0,0.15429,0.0,1.605341812,1.596344022,-0.048443816,96.15243353,0.0,-1.172072873,0.0,0.253221456,11.89,0.0,0.0,0.839538319,1.707715039,-0.290513768,0.0
1.111744693,1.08334,0.428,0.594360938,0.0,-2.21484375,0.0,0.134973153,0.567597762,-0.33236775,7.246828,0.09943016,21.90891168,0.070290678,1.5,0.0,-56.837973,0.0,2.336946106,0.4645,1.142857143,-13.2890625,0.376707301,13.3408,0.096225045,0,0.731633561,0.5,6.297731245,0.598461713,36.0,0.18362,0.06175896,0.406715705,1.375,0.0,-0.142140643,0.932968688,1.803350572,0.555902778,0.072,0.66625641,-0.105410251,8.071797004,0.331433714,0.0,0,-6.4790045,0.943918427,-38.874027,44.21852025,10.14657112,1.17973,0.0,3.294557424,0.0,0.259729292,-0.0800343,10.57744331,1.563792,1.219917167,0.411518667,1,8.642659619,-0.146522418,1.85802,-0.581538462,0.0,0.0,8.16e-05,-2.32657425,0.601065185,1.540605778,0.0,-0.12853884,0.375,48.3915274,2.807893768,-15.76710135,0.0,0.0,0.98973723,-0.040820513,-0.871232636,-0.0577,1.257996087,0.17578125,0.0,0.32968,0.0,1.401417218,0.821162917,0.202289142,53.13005749,2.067692308,-0.871300352,0.0,-0.353029047,11.99668798,0.0,0.0,2.049948095,4.363423895,-0.115981811,0.0
1.151200613,0.87273,0.843,1.317871635,0.684524354,-0.153773102,0.136561364,0.021705655,-0.043949328,-0.328153216,21.323312,-0.008414015,20.50500399,0.032259016,3.400245075,-292.8465338,-87.62338912,2.575122657,1.957868922,0.34198,1.547619048,-8.303747535,2.502361738,39.5171,0.141658845,0,0.90293518,0.75,49.2518695,0.683262428,72.58333333,0.33538,-0.031927332,2.586085993,1.164025481,0.0,-0.214564347,0.829030863,0.170705048,0.064166667,0.232,0.938525216,-0.113975563,39.90915615,-0.159673396,-0.145152384,0,-5.714318256,0.959343472,-308.5731858,36.50950284,83.19250219,1.34812,-5.63557331,3.518198692,0.179520223,-0.011986464,-0.225166352,-0.530935833,2.850248,1.68475948,1.342327638,0,28.56571848,-0.156515915,3.41984,-0.121343133,0.67694705,-2.723865878,1.142804555,-8.203830391,-0.062831117,1.577115519,-0.067364,-0.053333688,0.0,45.95480822,0.126276083,-6.028064566,0.0,0.539907407,1.267195606,-0.14734688,-4.551586742,-0.6412,0.033420978,4.412557528,-0.05460465,0.23042,-418.9307897,4.977650334,0.983406356,0.214630402,-423.3302958,0.996451218,-4.548410931,-0.060233735,-0.090493074,11.89,0.692078465,8.263070587,-9.299032154,0.310596581,-0.060997808,-155.1029441
0.837235261,0.95986,0.422,0.4322625,0.0,-3.158003809,0.641285093,0.293322424,-0.018874734,-3.992686648,6.844035,-0.0055886,33.2316753,-0.043349894,1.669502543,0.0,73.05300276,1.414213562,1.555476171,0.41863,1.162261541,-28.42203428,1.33647375,22.0564,0.131741552,0,1.333324368,1.147058824,14.02774656,0.677784262,41.68312757,0.27594,0.028763686,1.74492985,0.4322625,0.0,0.199511402,0.6,0.6,0.158457647,0.264,1.223944836,-0.250607904,16.75741066,0.246924529,0.0,0,-54.79188148,0.06192848,-493.1269333,103.2629388,18.27249456,0.98707,0.0,3.827325289,0.0,-0.010774104,0.065817235,-0.531761043,2.012528545,0.526804074,1.100528489,1,16.62857252,-0.530605483,2.51179,-0.747319994,0.0,0.0,1.357953239,-39.92686648,-0.27879273,0.972859051,0.0,0.044215405,-0.668038409,109.22277,1.089018179,-20.19492357,0.0,0.0,1.425595836,0.319677805,-1.33186809,0.3987,0.943918427,-14.84506368,0.172051003,0.26548,0.0,3.25697843,0.845472977,0.114836589,-153.7931601,2.200536286,-1.56653482,0.016888324,-0.875396992,11.99863544,0.0,53.09990748,2.331454893,2.04596926,-0.170744036,0.0
0.673531292,0.86138,0.46,0.857142857,0.923480444,-0.132340065,0.209166169,0.048497029,-0.026891484,-5.58e-15,6.844035,-0.007650186,30.38144396,-0.026257738,2.232937495,27.76439508,-71.06202629,0.0,0.919711885,0.71801,0.26480684,-2.64680129,2.286087971,11.9095,0.105876584,0,1.053600066,0.897058824,25.3939934,0.603210339,51.02057613,0.17141,-0.121305826,2.453445109,0.428571429,0.0,-0.078208927,0.077052243,0.166983813,0.218503944,0.93,0.539090591,0.16073288,59.00287662,-0.168054868,1.148239063,0,-20.55730003,0.800968895,-411.1460006,79.73262753,48.82945435,2.79981,2.96520158,3.983820323,-0.254383541,-0.125374213,-0.195532717,-6.425981337,1.420792929,0.646247766,0.783922933,1,27.14096852,-0.257827952,6.4621,-0.060695087,0.942411854,0.0,1.037495143,-7.82e-14,-0.12366316,0.752875145,0.0,-0.042440668,10.64349108,110.6165543,1.018636431,0.502724909,0.848165295,0.0,0.977791089,-0.124476341,-1.884735873,0.5519,0.51867359,2.623474676,-0.063906536,0.12768,89.71344685,3.982770268,0.481831172,-0.103345088,-298.668039,1.337732055,-1.77386419,-0.006964756,0.026686029,11.99855162,0.674868614,9.974736396,-4.339832851,1.052855624,-2.15e-16,0.0
0.709234442,0.75641,0.678,0.705882353,0.653515741,0.306958862,0.161696177,0.112044838,-0.072312841,-3.313550035,7.950449,-0.015984952,26.7117084,-0.054524484,2.429586406,159.1471507,40.3662322,0.0,0.848548132,0.79667,1.903741497,9.208765859,2.369518821,11.4414,0.079413234,0,0.770233069,0.642857143,33.61857985,0.524221323,74.55555556,0.16883,-0.091780791,2.453259744,0.352941176,4.071502456,0.279201742,0.105942705,0.172374365,0.421875,1.051,0.780444922,0.341767654,80.33661581,-0.277690431,0.396878377,0,-4.264909075,0.899777888,-127.9472722,36.40053923,73.1439753,3.02692,5.296563858,3.83520328,0.204945988,-0.080628672,0.143235847,-3.783213275,1.932903059,1.082871758,0.763984045,1,25.13099833,-0.117166096,7.96668,0.100731769,0.899601822,1.384083045,1.176623533,-56.33035059,-0.110557088,0.754317305,0.050070644,0.04435784,5.831944444,90.60316532,0.510501597,-2.097063532,0.155092593,0.0,0.902543851,0.251814282,-2.233349517,-0.9897,0.307586343,-4.740484429,-0.374202747,0.2031,292.593163,3.757896774,0.924460835,-0.146525208,-485.2108178,0.968895618,-2.233714363,-0.228512896,0.074198517,11.9935119,0.55477313,-0.372993847,-12.3531136,0.520518335,-0.208842098,61.50514886
1.229683009,1.00318,0.404,0.25,0.0,2.266012192,0.0,0.33021359,-0.379444736,-6.160722223,4.657621,-0.120647309,34.99135262,-0.366800146,1.094360938,0.0,-376.5888114,0.0,1.587495626,0.43829,1.327759575,6.798036575,0.790355472,17.3969,0.171473855,0,0.64630941,1.147058824,9.197485729,0.639292417,35.18518519,0.25074,-0.014519604,1.49697353,0.625,0.0,0.031436118,0.775552244,2.773866131,0.155714163,0.279,2.194372601,-0.067207957,15.80268112,0.30025882,0.0,0,-7.313238438,0.348447398,-21.93971531,118.0094289,13.312942,1.01632,0.0,3.765256991,0.0,-0.364173539,0.09313674,-16.90117262,1.709155875,1.267154575,1.465969495,1,12.95044671,-0.061971645,2.19143,0.429127433,0.0,0.0,1.389975074,-43.12505556,-0.479432854,0.816230111,0.0,-0.319117561,-0.672668038,117.4890457,2.583364778,-3.798016687,0.0,0.385802469,0.92748114,0.348962768,-0.966763662,0.3027,1.937050115,-39.48870218,0.0,0.29797,0.0,2.543660198,0.981667339,-0.012248635,61.5538276,0.003300098,-1.573913084,0.0,0.232827287,11.99870711,0.0,0.0,0.885428662,5.185604886,-0.296920266,0.0
1.296573014,0.85333,0.402,1.538461538,0.0,0.119822485,0.0,0.173198573,-0.157707392,1.983050698,10.661656,-0.033002391,14.95820687,-0.147829234,2.461538462,0.0,-198.9386779,0.0,1.669131046,0.15575,0.571428571,1.437869822,1.30885592,16.8667,0.165470054,0,0.017953309,0.25,10.66538388,0.647335083,29.25,0.39814,0.101811801,1.19006016,1.538461538,0.0,-0.209459038,0.666666667,0.666666667,0.277777778,0.261,1.054054054,0.16705083,2000008.112,0.441749355,0.0,1,20.59972786,0.172849073,247.1967344,33.93828114,11.43910381,0.50929,0.0,3.534649867,0.0,-0.194893745,-0.190430906,-9.236637339,1.006116923,0.666666667,1.021459241,0,15.35570724,0.606976169,0.77875,0.273648649,0.0,0.0,1.213986238,25.77965908,-0.147187393,1.400782816,0.0,-0.23447113,0.0,41.23910484,0.943918427,-10.52273367,0.0,1.277777778,1.142205478,-0.22,-1.345102542,-0.7069,0.943918427,-2.183431953,0.0,0.16742,0.0,2.72042466,0.843451136,-0.04942761,339.5495767,0.0,-1.343377989,0.0,0.215274261,11.99693555,0.0,0.0,6.184916144,0.666666667,0.022492569,0.0
1.015625,0.7,0.133,1.541294365,0.625,-0.032407407,0.25,0.205213662,-0.051339286,1.75e-14,8.745656,-0.012859866,13.59134937,-0.325396825,2.910098964,79.09645921,-37.12690943,1.0,1.0,0.54869,-0.028571429,-0.777777778,2.132252827,5.5021,0.117556967,0,1.031317299,1.78e-15,17.59312983,0.626678764,42.0,0.19332,-0.032429227,2.07300089,1.3509775,0.0,-0.051339286,0.056187812,0.148687862,0.1875,0.664,1.265957447,-0.090095014,38.55519078,-0.129464286,0.875,0,-3.901015846,0.798620231,-93.62438029,30.13198446,93.61562354,2.04058,3.57171629,3.765416021,0.744676841,-0.051339286,-0.017918334,-2.876628061,0.088539733,0.512195122,1.25,0,23.07920324,-0.129464286,3.84085,-0.13962766,0.625,0.0,1.015625,2.63e-13,-0.051339286,1.0,0.0,-0.051339286,11.58333333,54.77305433,0.943918427,-9.804852087,1.321759259,0.0,1.25,0.039893617,-1.471394987,0.642,0.515592156,-2.0,0.195274687,0.0,147.0832434,3.75731733,1.0,-0.239091442,-174.0985331,1.042553191,-1.471394987,0.002261598,-0.129464286,11.89,0.625,14.00792795,-4.227745812,0.512195122,1.07e-14,0.0
0.875498367,0.73056,0.493,1.534803129,1.069855652,-0.049656305,-0.092365145,0.017388999,-0.140510094,-0.333939324,8.745656,-0.034327445,17.49067419,-0.012464419,3.011541103,145.5161324,-88.27155407,0.0,0.760179367,0.77378,0.613333333,-1.787626962,2.51219394,2.5646,0.084124829,0,1.147104636,0.25,34.79306218,0.544424135,68.88888889,0.17407,-0.066578733,2.494476363,0.856034869,0.0,0.000359,0.554846732,0.019101173,0.296875,1.565,0.87976372,0.023247123,129.1109262,-0.272815139,0.356506494,0,-6.869158496,1.003951442,-247.2897058,32.24975847,192.5831759,3.46222,6.815340741,3.990794443,0.021997484,-0.12730222,0.011812949,-6.707965829,1.008666947,1.103545589,0.903830548,0,32.08910724,-0.212998758,8.51156,-0.04098916,1.144184372,1.628808864,1.042043461,-6.678786471,-0.141990668,0.761312669,0.056263745,-0.088294289,15.6287963,83.40748361,0.39858762,-1.136680562,0.350092593,0.0,0.94469374,-0.019759704,-5.70721379,-0.4603,0.077193426,0.506925208,-0.087926117,0.08437,277.575581,4.641812118,0.945053273,0.032632941,-493.5406591,1.234565549,-5.685784134,-0.027016209,-0.082270469,11.85,1.054775161,-7.855414934,-13.41105863,0.16719766,-0.116841885,210.5605146
0.800526758,0.88889,0.737,1.4,0.817311013,-0.745555556,-0.005055928,6.11e-16,-0.343891625,-3.808857727,12.84807,-0.068089571,23.45343351,-0.168269471,2.836452798,-175.0118944,28.51685212,0.0,1.429680657,0.52706,3.022222222,-26.84,2.193446075,29.3602,0.147326333,0,0.745455452,1.0,54.61483827,0.55393509,79.08333333,0.28294,-0.000741,2.295071891,1.4,0.0,0.330370026,0.180627193,0.184038285,0.474027778,0.264,1.014000777,0.053830596,45.93374927,-0.022307191,-0.050423063,0,-1.399220818,0.862299817,-50.37194944,41.58715809,41.13626341,1.79644,-1.047037933,3.563881251,-0.656891206,-0.292713682,0.268030995,-12.93231247,3.3161928,1.592823619,0.993216861,2,23.75234505,-0.033645502,5.27058,-0.162430404,0.858564807,79.62222222,1.552299792,-72.36829681,-0.313242014,1.191530316,2.9034012,0.021428529,-1.740020786,64.98875881,0.361919033,-5.959742204,0.0,0.446064815,1.064044212,0.320579158,-36.33133546,-0.986,0.13480134,-34.35888889,0.013273505,0.28383,5.691347873,3.95994352,0.865943621,-0.095214803,37.38080356,1.00132131,-36.04365339,0.010881887,-0.151336704,11.99635518,0.839366176,0.797632434,-0.926420333,0.585444457,-0.152539782,81.88975322
0.82925192,0.64286,0.61,2.205263282,0.0,0.152587891,0.0,3.33e-16,0.09380361,-4.638336969,11.365277,0.017458691,12.78310809,-0.668415055,2.878359238,0.0,212.0135931,0.0,1.683586964,0.12922,0.378125,6.866455078,2.052670316,23.7226,0.0,0,0.180802992,0.142857143,12.66410847,0.815470054,38.5,0.35169,0.077215731,2.188604023,2.455263282,0.0,0.21748416,0.551724138,0.551724138,0.125,0.208,2.480345477,0.168931774,20.434861,0.24175265,0.0,0,12.69630516,0.76031856,571.3337322,28.13107215,4000000.0,0.24153,0.0,3.472627553,0.0,0.169566567,0.308421419,7.358903325,0.36454775,0.551724138,2.388276732,0,17.25634195,0.451326743,0.64609,0.253755583,0.0,0.0,1.399698115,-69.57505454,-0.188105452,1.621526204,0.0,0.27913459,0.0,40.03130378,0.943918427,-28.44911661,0.0,0.0,2.235047873,0.493631675,-18.36840028,0.2837,0.943918427,-14.88647461,0.0,0.09891,0.0,2.977913743,1.562149266,-0.422710974,862.3186272,0.0,-18.36840028,0.0,0.254343224,11.89,0.0,0.0,12.4531274,0.551724138,-0.217321371,0.0
0.773349552,0.79167,0.885,0.4,0.0,-3.116388889,0.48875592,0.189716441,-0.509271073,-8.016482721,5.764035,-0.076525606,24.5219703,-0.079234232,1.560964047,0.0,31.52092647,0.0,1.653297472,0.49586,2.108531746,-21.81472222,1.298267115,16.0034,0.087310213,0,1.510703937,0.642857143,11.22157737,0.527983787,47.16666667,0.21968,0.035733341,1.476082926,0.4,0.0,0.235284686,0.631578947,0.631578947,0.625347222,0.37,1.160168243,-0.605241076,14.2146795,0.182592765,0.0,0,-25.50470518,0.018589273,-178.5329363,43.82351641,9.049473741,1.17166,0.0,3.440493876,0.0,-0.281694165,0.074182997,-10.63978034,1.7450084,0.166715325,1.129796281,1,10.29727252,-0.581986734,2.47928,-0.653445163,0.0,0.0,1.688368811,-72.14834449,-0.468131848,1.096539525,0.0,0.055328437,-0.967592593,69.17997969,1.865501814,-6.030245081,0.0,0.0,1.096366757,0.214666864,-0.919082512,-1.1915,0.943918427,-5.826666667,0.587912911,0.33392,0.0,1.50264977,1.07441202,0.284358119,-33.53447868,1.765807144,-0.919916909,0.052468025,-0.677138844,11.99383263,0.0,33.99081083,1.334388053,3.689375231,-0.362719655,0.0
1.216099672,0.98333,0.415,-4.44e-16,0.0,0.0,0.0,0.565340116,-0.200894536,-10.140818,3.144414,-0.028871119,21.36428298,-0.138344479,0.8,0.0,-88.223182,0.0,1.880131573,0.4522,1.380952381,0.0,0.379358946,8.5717,0.0,0,0.0,0.5,2.987218079,0.477604052,34.0,0.1431,0.0,0.375874644,0.928771238,0.0,-0.047744621,4.462123767,0.0,0.8875,0.144,1.084337349,0.0,5.066470682,0.0,0.0,0,0.0,1.059729295,0.0,46.9144252,5.260357273,0.98491,0.0,3.197641022,0.0,-0.603957842,0.244204145,-20.60562146,1.2415472,0.0,0.908418141,1,4.96453381,0.0,1.35661,0.0,0.0,0.0,0.619824847,-40.563272,-0.05469369,1.106383463,0.0,-0.470128226,-0.25,75.08226825,0.0,5.7501955,0.0,0.0,0.958042564,-0.081325301,-0.511594429,-0.3087,0.0,-2.88,0.0,0.39319,0.0,0.71856406,1.127821802,-0.233404353,0.0,0.0,-0.511254595,0.0,0.0,11.99697321,0.0,0.0,0.0,0.0,-0.50808314,0.0
